'19718',CDG JP INTERCIT,16
'18211',DURG JDB EXP   ,15
'18210',R DRZ EXPRESS  ,8
'18213',DURG JP EXP    ,20
'18212',JDB DURG EXP   ,15
'22826',MAS SHM EXP    ,24
'51401',PUNE MMR PASS  ,34
'18695',IPR RJPB EXPRES,7
'18697',KOSHI EXP      ,23
'18696',RJPB IPR EXPRES,7
'18698',KOSHI EXP      ,23
'18501',VSKP GIMB EXP  ,29
'18503',VSKP  SNSI   EX,26
'18502',GIMB VSKP EXP  ,29
'18504',SNSI VSKP EXP  ,36
'13120',DLI  SDAH EXP  ,89
'18509',VSKP NED EXPRES,13
'18508',HIRAKUND EXP   ,48
'16855',MANGALORE EXP  ,24
'16854',CHENNAI EXPRESS,19
'15159',SARNATH EXPRESS,46
'16857',MANGALORE EXP  ,20
'16856',PUDUCHERRY EXP ,24
'14318',DDN INDB EXP   ,30
'14319',INDB BARELLY EX,20
'14314',BE LTT EXPRESS ,28
'14315',INTERCITY EXP  ,16
'14316',INTERCITY EXP  ,16
'14317',IND DDN EXPRESS,31
'14310',UJJAIYANI EXP  ,31
'14311',ALA HAZRAT EXP ,50
'14312',ALA HAZRAT EXP ,45
'14313',BAREILLY EXP   ,27
'16853',TRICHY EXPRESS ,19
'12898',BBS PDY EXPRESS,20
'12895',HWH PURI EXPRES,10
'12894',BBS EXPRESS    ,15
'12897',PDY BBS EXPRESS,20
'12896',PURI HWH EXPRES,11
'12891',BGY  BBS EXPRES,16
'12890',YPR TATA EXP   ,24
'12893',BLGR  EXPRESS  ,15
'12892',BBS BPO EXPRESS,16
'18030',SHM LTT EXPRESS,83
'22407',BSB ANVT G RATH,9
'59439',AHMADABAD PASS ,72
'11078',JHELUM EXPRESS ,65
'11072',KAMAYANI EXPRES,41
'11073',LTT CHENNAI  EX,18
'11070',TULSI EXPRESS  ,25
'11071',KAMAYANI EXPRES,44
'11076',BIDR LTT EXP   ,13
'11077',JHELUM EXPRESS ,66
'11074',CHENNAI LTT EXP,17
'11075',LTT BIDR EXPRES,13
'22618',TPTY  SBC  EXP ,8
'22619',BSP TEN EXPRESS,30
'22610',INTERCITY EXP  ,15
'22611',MAS NJP EXPRESS,22
'22612',NJP MAS EXPRESS,22
'22613',HALDIA EXPRESS ,17
'22614',HLZ MAS SUP EXP,15
'22615',TPTY CBE  EXP  ,9
'22616',TIRUPATHI EXP  ,9
'22617',TIRUPATHI EXP  ,9
'04923',LKO NLDM SF SPL,9
'04927',BSB CDG SPECIAL,8
'04924',NLDM LKO SF SPL,9
'04928',CDG BSB SPECIAL,8
'12419',GOMTI EXP      ,17
'12418',PRAYAG RAJ EXP ,8
'12411',INTERCITY EXP  ,8
'12410',GONDWANA EXPRES,34
'12413',AII JAT EXPRESS,21
'12412',INTERCITY EXP  ,8
'12415',NIZAMUDDIN EXP ,21
'12414',JAMMU AII EXP  ,22
'12417',PRAYAG RAJ EXP ,8
'12416',INTERCITY  EXP ,20
'58220',CHRM BSP PASS  ,78
'51196',BPQ WR PASS    ,42
'18496',BBS RMM EXPRESS,26
'15606',GHY INTERCITY  ,32
'12525',KOAA DBRG EXP  ,25
'12524',NDLS NJP SF EXP,19
'12526',DBRG KOAA EXP  ,24
'12521',RAPTI SAGAR EXP,64
'12520',KYQ LTT AC EXP ,27
'12523',NJP NDLS EXPRES,19
'12522',RAPTISAGAR EXP ,64
'19018',SAU JANATA EXP ,33
'11266',ABKP JBP EXPRES,14
'11265',AMBIKAPUR EXPRE,14
'22188',INTERCITY EXPRE,10
'22181',JBP  NZM EXPRES,15
'22182',NZM JBP SF EXP ,15
'22183',IND DOUBLE DECK,8
'22184',HBJ DOUBLE DECK,8
'22185',IND DOUBLE DECK,7
'22186',BPL DOUBLE DECK,7
'22187',INTERCITY EXPRE,10
'16779',TPTY RMM EXP   ,22
'19270',PBR EXPRESS    ,34
'01420',PAU KOP SPL    ,19
'12069',JANSHATABDI EXP,15
'18646',EAST COAST EXP ,62
'16578',HRR YPR EXP    ,10
'01427',PVR TTKL FAREPA,8
'01428',MRJ TKL FARE PA,8
'12061',JBP JANSHATABDI,10
'12062',HBJ JANSHATABDI,10
'12063',HW UHL LINK JSH,11
'12064',UHL HW LINK JSH,11
'12065',NZM JAN SHATABD,11
'12066',AII JAN SHATABD,10
'12067',JAN SHATABDI EX,11
'12668',CHENNAI EXP    ,12
'12669',GANGAKAVERI EXP,26
'12666',CAPE HOWRAH EXP,33
'12667',NAGERCOIL EXP  ,12
'12664',HOWRAH EXPRESS ,25
'12665',KANNYAKUMARI EX,33
'12662',POTHIGAI   EXP ,19
'12663',HWH TPJ EXPRESS,25
'12660',GURUDEV EXPRESS,45
'12661',POTHIGAI  EXP  ,19
'19301',YESHVANTPUR EXP,32
'19302',YPR  INDB EXP  ,34
'16176',CHENNAI EXP    ,16
'16177',ROCK FORT EXP  ,15
'19654',AII RTM EXP    ,21
'16175',KARAIKAL EXP   ,16
'19308',CDG  INDB  EXP ,19
'19309',GNC INDORE EXP ,19
'16178',ROCKFORT EXPRES,16
'16179',MANNAI EXP     ,14
'24042',MUSSOORIE EXP  ,15
'17229',SABARI EXPRESS ,46
'17225',AMARAVATHI EXP ,25
'17226',AMARAVATI EXP  ,31
'17221',COA  LTT EXPRES,23
'17222',LTT COA EXPRESS,30
'16318',HIMSAGAR EXP   ,84
'13429',MLDT ANVT EXP  ,23
'16312',BIKANER EXPRESS,44
'13426',ST MALDA TOWN E,27
'13425',MLDT ST EXP    ,28
'13424',AII BGP EXP    ,16
'13423',BGP AII EXPRESS,18
'16317',HIMSAGAR EXP   ,72
'16314',ERNAKULAM EXP  ,26
'13420',JANSEWA EXPRESS,17
'17311',MAS VASCO EXP  ,24
'17310',YPR BIWEEKLY EX,18
'12798',VENKATADRI EXP ,24
'17312',VSG CHENNAI EXP,25
'11447',SHAKTIPUNJ EXP ,43
'17314',UBL CHENNAI EXP,18
'17317',LOKAMANYA TT EX,15
'17316',VLNK VSG EXP   ,23
'12792',PNBE SC EXP    ,29
'17318',LTT HUBLI EXP  ,15
'11449',JAMMUTAWI EXP  ,32
'11448',SHAKTIPUNJ EXP ,44
'12797',VENKATADRI EXP ,24
'18407',PURI SNSI EXP  ,26
'17429',RAYALASEEMA EXP,36
'12240',JP BCT DURONTO ,2
'12241',CDG ASR SUP    ,7
'12242',ASR CDG SUP    ,7
'12243',SHATABDI EXP   ,7
'12244',SHATABDI EXP   ,7
'12245',HWH YPR DURONTO,8
'12246',DURONTO EXPRESS,6
'02509',BNC KYQ SUVIDHA,17
'12248',NZM  BDTS  YUVA,7
'12249',HWH NDLS YUVA E,10
'13331',DHN PNBE EXPRES,22
'13330',GANGADAMODAR EX,11
'12084',JAN SHATABDI EX,10
'12082',JAN SHATABDI   ,16
'12083',JAN SHATABDI EX,10
'12080',JAN SHATABDI EX,11
'12081',JAN SHATABDI   ,16
'09628',DEE AII SF SPL ,14
'14035',DAULADHAR EXP  ,19
'14034',JAMMU MAIL     ,29
'14037',DLI PTK EXP    ,14
'14036',DHAULADHAR EXP ,20
'14038',PTK DLI EXP    ,16
'58111',TATA ITR PASS  ,98
'09627',AII DEE SF SPL ,14
'13202',LTT RJPB EXP   ,64
'13201',RJPB LTT EXP   ,67
'18420',JYG DBG PURI EX,25
'18421',PURI AJMER EXP ,41
'12338',SANTINIKETANEXP,4
'12339',COAL FIELD EXP ,13
'12334',VIBHUTI EXPRESS,30
'12335',BGP LTT EXPRESS,39
'12336',BHAGALPUR EXP  ,39
'12337',SANTINIKATANEXP,4
'12330',W B SMPRK KRNTI,9
'12331',HIMGIRI EXPRESS,32
'12332',HIMGIRI EXPRESS,32
'12333',VIBHUTI EXPRESS,30
'22356',SUVIDHA AC EXP ,6
'18208',AII DURG EXP   ,22
'18209',DRZ R EXPRESS  ,8
'18206',NTV DURG EXP   ,23
'18207',DURG AII EXP   ,21
'18204',BETWA EXPRESS  ,20
'18205',DURG NTV EXP   ,23
'18202',NTV DURG EXP   ,27
'18203',BETWA EXPRESS  ,20
'18201',DURG NTV EXP   ,25
'12547',AF ADI SF EXP  ,11
'13113',HAZARDUARI EXP ,11
'18510',NED VSKP EXP   ,15
'13110',MAITREE EXPRESS,3
'13117',KOAA LGL EXPRES,11
'18517',KRBA VSKP EXP  ,31
'13114',HAZARDUARI EXP ,11
'22881',PUNE BBS EXPRES,14
'12543',TIRUPATHI EXP  ,8
'13119',SDAH  DLI EXP  ,88
'13118',LGL KOAA EXPRES,11
'22884',PURI GARIB RATH,26
'12542',LTT GKP SUP EXP,14
'12541',GKP LTT SUP EXP,14
'12540',LKO YPR SUP EXP,18
'14369',TRIBENI EXPRESS,34
'54078',DLI BE PASSENGR,37
'15616',INTERCITY EXP  ,9
'54075',SPC DELHI PASS ,40
'15902',DBRG SBC EXPRES,39
'15617',GHY NHLN I C EX,14
'15615',INTERCITY EXP  ,9
'24888',BME HW LINK EXP,40
'15618',NHLN GHY IC EXP,14
'17307',BASAVA EXPRESS ,34
'15619',GAYA KYQ WKLY E,21
'12888',PURI HWH EXPRES,11
'12889',TATA YPR EXP   ,25
'12886',ARANYAK EXPRESS,13
'12887',HWH PURI EXPRES,10
'12884',RUPASIBANGLA EX,15
'12885',ARANYAK EXPRESS,13
'12882',PURI HWH G RATH,9
'12883',RUPASIBANGLA EX,14
'12880',BBS LTT SF EXP ,20
'12881',HWH PURI G RATH,9
'11047',MIRAJ UBL EXP  ,16
'11046',DIKSHABHUMI EXP,38
'11045',DIKSHABHOOMI EX,39
'11044',LOKAMANYA TT EX,28
'11043',MADURAI EXPRESS,28
'11042',MUMBAI EXPRESS ,35
'11041',CSTM CHENNAI EX,38
'11040',MAHARASHTRA EXP,66
'15308',NAINITAL EXP   ,17
'11049',KOLHAPUR EXPRES,18
'11048',UBL MRJ EXPRESS,15
'17309',YPR VASCO EXP  ,18
'15960',KAMRUP EXPRESS ,56
'16577',YPR HRR EXP    ,10
'02853',SUVIDHA SPECIAL,8
'15307',NAINITAL EXP   ,11
'19132',KUTCH EXPRESS  ,22
'14211',INTERCITY EXP  ,16
'16574',YESVANTPUR EXP ,10
'19131',KUTCH EXPRESS  ,22
'11301',UDYAN EXPRESS  ,36
'11302',UDYAN EXP      ,35
'11303',HYB KOP EXPRESS,37
'11304',KOP HYB EXPRESS,38
'11305',CSTM SOLAPUR EX,8
'11306',SOLAPUR CSTM EX,8
'57563',HYB PBN PAS    ,45
'12409',GONDWANA EXPRES,34
'12402',MAGADH EXPRESS ,29
'12403',ALD JP EXPRESS ,18
'12401',MAGADH EXPRESS ,29
'12406',GONDWANA EXPRES,28
'12404',JP  ALD EXPRESS,17
'12405',GONDWANA EXPRES,28
'11271',VINDHYACHAL EXP,45
'11272',VINDHYACHAL EXP,45
'12536',LJN GARIBRATH  ,13
'12537',MANDUADIH EXP  ,13
'12534',PUSHPAK EXPRESS,15
'12535',LJN R GARIBRATH,13
'12532',GKP INTERCITY  ,12
'12533',PUSHPAK EXP    ,16
'12531',LJN INTERCITY  ,12
'12538',MUV MFP EXPRESS,13
'12539',YPR LUCKNOW EXP,21
'22452',CDG BDTS SF EXP,24
'22453',RAJYA RANI EXP ,10
'19201',SC PBR  EXP    ,29
'19203',BDTS BVC EXP   ,19
'19202',PBR SC EXPRESS ,29
'19204',BVC BDTS EXPRES,19
'22150',PUNE ERS SUP EX,19
'22409',ANVT GARIB RATH,11
'22408',BSB GARIB RATH ,9
'22405',BGP  GARIB RATH,21
'22404',NDLS PDY EXP   ,15
'16093',LUCKNOW EXP    ,46
'22406',ANVT BGP G RATH,21
'22401',DEE UHP AC SUP ,9
'16094',LJN  MAS EXP   ,46
'22403',PDY NDLS EXPRES,15
'22402',UHP DEE AC SUP ,8
'12659',GURUDEV EXPRESS,46
'12658',CHENNAI MAIL   ,8
'22454',RAJYA RANI EXP ,10
'12652',T N SMPRK KRNTI,15
'12651',SAMPARK KRANTI ,17
'12650',KTK SMPRK K EXP,9
'12657',BANGALORE MAIL ,9
'12656',NAVAJIVAN EXP  ,40
'12655',NAVJEEVAN EXP  ,39
'51753',REWA CHRM F PAS,30
'51754',CHRM REWA F PGR,30
'56503',VIJAYAWADA PASS,78
'19666',UDZ KURJ EXP   ,30
'19665',KURJ UDZ EXP   ,30
'19660',UDZ SHM EXP    ,23
'17239',SIMHADRI EXP   ,27
'17236',BANGALORE EXP  ,16
'17234',BHAGYANAGAR EXP,35
'17235',NAGERCOIL EXP  ,17
'17232',NSL NS EXP     ,26
'17233',BHAGYANAGAR EXP,34
'17230',SABARI EXP     ,45
'17231',NS NSL EXP     ,26
'13430',ANVT MLDT EXP  ,23
'55602',LMG KYQ PASS   ,26
'22691',RAJDHANI EXP   ,13
'17302',DWR MYSORE EXP ,18
'17301',MYS DHARWAD EXP,18
'13018',GANADEVTA EXP  ,15
'17305',NZM LINK EXP   ,26
'11454',PRERANA EXPRESS,14
'17308',BASAVA EXPRESS ,33
'13019',BAGH EXPRESS   ,68
'11450',JAT  JBP EXPRES,29
'11451',INTERCITY EXP  ,10
'11452',INTERCITY EXP  ,10
'11453',PRERANA EXPRESS,14
'57564',NED HYB PAS    ,28
'17430',RAYALASEEMA EXP,35
'53048',VISWABHARTI PAS,24
'53047',VISWAVARATI PAS,23
'22932',JSM BDTS SF    ,27
'54834',HSR JP PASS    ,41
'13329',GANGADAMODAR EX,11
'53139',KOAA JSME PGS  ,18
'17057',DEVAGIRI EXP   ,31
'17058',DEVAGIRI EXP   ,30
'54805',JAIPUR PASSENGE,91
'54806',JP ADI PASSNGER,88
'54801',JU AII FAST PAS,18
'54802',AII JU FAST PAS,17
'19602',NJP UDZ EXPRESS,29
'12349',BGP NDLS EXP   ,15
'12348',RAMPURHAT EXP  ,9
'12341',AGNIBINA EXPRES,7
'12340',COALFIELD EXP  ,13
'12343',DARJEELING MAIL,14
'12342',AGNIBINA EXPRES,7
'12345',SARAIGHAT EXP  ,14
'12344',DARJEELING MAIL,13
'12347',RAMPURHAT EXP  ,9
'12982',CHETAK EXP     ,18
'18239',GAD NGP EXP    ,32
'18238',CHHATISGARH EXP,101
'12981',CHETAK EXP     ,18
'18233',NARMADA EXPRESS,72
'18237',CHATTISGARH EXP,85
'18236',BSP BPL PAS    ,67
'18235',BILASPUR EX PAS,78
'18234',NARMADA EXP PSG,73
'14156',JAT CNB EXP    ,15
'14154',ASR CNB EXPRESS,14
'14155',CNB JAT EXP    ,15
'14152',ANVT CNB EXP   ,13
'14153',CNB ASR EXP    ,14
'14151',CNB ANVT EXP   ,13
'22688',CDG MDU SF EXP ,32
'16630',MALABAR EXPRESS,55
'54833',JP HSR PASS    ,41
'14803',BGKT ADI EXPRES,17
'13108',MAITREE EXPRESS,3
'13109',MAITREE EXPRESS,3
'14806',BME YPR AC EXP ,38
'13104',BHAGIRATHI EXP ,14
'13105',SDAH BUI EXPRES,29
'13106',BUI SDAH EXP   ,29
'13107',MAITREE EXPRESS,3
'22894',HWH SNSI EXPRES,15
'13103',BHAGIRATHI EXP ,14
'18304',PURI SBP INT EX,14
'18303',SBP PURI INT EX,14
'18302',RGDA SBP EXPRES,31
'18301',SBP RGDA EXPRES,20
'22213',SHM PNBE DURONT,6
'12319',KOAA AGC EXPRES,12
'18309',NAGAVALI EXPRES,21
'14370',TRIVENI EXP    ,45
'17209',SESHADRI EXPRES,36
'19054',MFP ST EXPRESS ,24
'17208',BZA SNSI EXP   ,33
'11050',AHMEDABAD EXP  ,18
'11051',SUR KOP EXP    ,11
'11052',KOP SOLAPUR EXP,9
'11053',LTT AZAMGARH EX,17
'11054',AMH LTT EXP    ,17
'11055',GODAN EXPRESS  ,24
'11056',GODAN EXPRESS  ,23
'11057',AMRITSAR EXPRES,98
'11058',ASR CSTM  EXP  ,90
'11059',CHHAPRA EXPRESS,26
'19264',DEE PORBNDR EXP,32
'19056',JU BL EXPRESS  ,18
'29059',HAPA INTERCITY ,18
'12437',RAJDHANI EXP   ,7
'12436',NDLS DBRT RJDHN,26
'12435',DBRT RAJDHANI E,26
'12434',CHENNAI RAJDHNI,9
'12433',RAJDHANI EXP   ,10
'12432',TRIVNDRM RJDHNI,19
'12431',RAJDHANI EXP   ,19
'12430',NDLS LKO AC SF ,6
'12439',RNC NDLS RAJ EX,11
'12438',NZM SC RJDHNI  ,7
'74640',SINA   BAHL    ,8
'22457',NED UHL SF EXP ,26
'11201',LTT AJNI EXPRES,27
'16565',MANGALOREEXP   ,22
'11203',NGP JAIPUR EXP ,28
'11202',AJNI LTT EXPRES,27
'11205',LTT NZB EXPRESS,21
'11204',JP NGP EXP     ,28
'11207',NGP REWA EXP   ,16
'11206',NZB  LTT EXP   ,20
'11208',REWA NAGPUR EXP,16
'12502',PORVOTR S KRNTI,17
'12501',PORVOTR S KRNTI,19
'16566',YESVANTPUR  EXP,21
'12507',GUWAHATI EXP   ,54
'12506',NORTH EAST EXP ,30
'12505',NORTH EAST EXP ,31
'07720',PUSHKARAM SPL  ,8
'12509',GUWAHATI EXP   ,42
'12508',GHY TVC EXPRESS,50
'07724',PUSHKARAM SPL  ,20
'50103',RATNAGIRI PASS ,37
'16562',KCVL YPR AC EXP,16
'50105',DIVA SWV PASS  ,46
'50104',RN DADAR PASS  ,38
'16561',KOCHUVELI  ACEX,16
'50106',SWV DIVA PASS  ,47
'16557',RAJYARANI EXP  ,9
'16558',RAJYARANI EXP  ,9
'19215',SAURASHTRA EXP ,63
'12644',SWARNA JAYANTI ,32
'12645',NIZAMUDDIN EXP ,31
'12646',ERS MILLENUM EX,29
'12647',KONGU EXPRESS  ,31
'12640',BRINDAVAN EXP  ,14
'12641',TIRUKKURAL EXP ,27
'12642',THIRUKKURAL EXP,27
'12643',NIZAMUDDIN EXP ,34
'12648',KONGU EXPRESS  ,29
'12649',SAMPARK KRANTI ,9
'22410',GAYA GARIB RATH,11
'22411',NHLN NDLS AC EX,17
'59272',BVC DEE LINK EX,40
'12346',SARAIGHAT EXP  ,14
'16331',TRIVANDRAM EXP ,43
'16332',MUMBAI EXPRESS ,43
'16333',VRL TVC EXPRESS,59
'16334',VERAVAL EXPRESS,64
'16335',NAGERCOIL EXP  ,56
'16336',GANDHIDHAM EXP ,59
'16337',OKHA ERS EXPRES,50
'16338',OKHA EXPRESS   ,51
'16339',NAGARCOIL EXP  ,41
'17201',GOLCONDA EXP   ,24
'17207',SNSI BZA EXP   ,33
'17206',CCT  SNSI  EXP ,39
'17205',SNSI CCT EXP   ,43
'17204',CCT BVC EXPRESS,31
'25036',RMR DLI LINK EX,5
'18109',ROU MURI JAT EX,73
'11423',SUR HUBLI EXP  ,18
'11424',SOLAPUR EXPRESS,17
'14523',HARIHARNATH EXP,19
'57550',HYDERABAD PASS ,56
'53050',MKA HWH  PASS  ,48
'13351',DHN ALAPPUZHA E,97
'13352',DHANBAD EXPRESS,108
'14526',UMB INTERCITY  ,15
'14525',SGNR INTERCITY ,15
'14524',UMB MFP EXPRESS,19
'15030',PUNE GKP EXPRES,20
'58112',ITR TATA PASSGN,106
'58113',TATA BSP PASS  ,57
'15031',RMR CDG EXP    ,11
'10001',SATPURA EXPRESS,12
'10002',SATPURA EXPRESS,12
'14018',SADBHAVNA EXP  ,37
'14017',SADBHAVNA EXP  ,38
'14016',SADHBHAWNA EXP ,37
'14015',SADBHAWANA EXP ,36
'14014',SULTANPUR EXP  ,15
'14013',SLN DLI EXP    ,15
'14012',HSX DLI EXP    ,7
'14011',DLI HSX EXP    ,7
'14010',PATALKOT EXP   ,22
'17063',AJANTA EXPRESS ,23
'17064',AJANTA EXPRESS ,23
'28242',CHRM DURG PAS E,20
'22110',NZM LTT AC EXP ,9
'12358',ASR KOAA SUP EX,14
'12359',PNBE GARIB RATH,13
'22455',SNSI KLK SUP EX,15
'12352',DANAPUR HWH EXP,26
'12353',HWH LKU EXP    ,18
'12350',NDLS BGP EXPRES,14
'12351',DANAPUR EXPRESS,26
'12356',ARCHANA EXPRESS,19
'12357',DURGIANA EXP   ,14
'12354',LKU HWH EXP    ,17
'12355',ARCHNA EXPRESS ,19
'16590',RANICHENNAMA EX,30
'14163',SANGAM EXPRESS ,43
'14164',SANGAM EXP     ,23
'16591',HAMPI EXPRESS  ,30
'16308',ALLEPPEY EXP   ,29
'19047',ST BHAGALPUR EX,39
'09607',NDT UDZ SPL    ,6
'09608',UDZ NDT SPL    ,6
'19252',OKHA SOMNATH EX,17
'16592',HAMPI EXP      ,30
'18311',SBP BSB EXPRESS,38
'18312',BSB SBP EXPRESS,39
'18645',EAST COAST EXP ,59
'15160',SARNATH EXPRESS,42
'19046',TAPTI GANGA EXP,37
'16303',VANCHINAD EXP  ,20
'16302',VENAD EXPRESS  ,31
'19045',TAPTI GANGA EXP,37
'15669',NAGALAND EXPRES,7
'13005',AMRITSAR MAIL  ,57
'13007',U ABHATOOFAN EX,112
'13006',ASR HWH MAIL   ,56
'14804',ADI BGKT EXPRES,17
'01149',BSL CSN T F SPL,4
'17644',CIRCAR EXP     ,34
'13009',DOON EXPRESS   ,81
'13008',U A TOOFAN EXP ,121
'14805',BARMER AC EXP  ,38
'15668',KYQ GIMB EXPRES,37
'22892',RNC HWH INT EXP,14
'18009',SRC AII EXPRESS,24
'14809',JSM JU EXPRESS ,10
'59393',DHD HBJ FAST PA,51
'18005',HWH KORAPUT EXP,47
'18006',KORAPUT HWH EXP,46
'59390',BPL INDB PASS  ,17
'18001',KANDARI EXPRESS,9
'18002',KANDARI EXPRESS,9
'59394',HBJ DHD FAST PA,51
'22891',HWH RNC INT EXP,14
'59822',BIX KOTA PASS  ,32
'25014',CORBET PRK LINK,33
'18520',LTT VSKP EXP   ,21
'12420',GOMTI EXPRESS  ,17
'12421',NED ASR SUP EXP,23
'12422',ASR NED SF EXP ,23
'12423',DBRT RAJDHANI E,22
'12424',DBRT RAJDHANI  ,22
'12425',JAMMU RAJDHANI ,6
'12426',JAMMU RAJDHANI ,6
'12427',REWA ANVT EXP  ,12
'12428',ANVT REWA EXP  ,12
'12429',LKO NDLS AC SF ,6
'19040',AVADH EXPRESS  ,87
'19058',BSB UDN EXP    ,13
'19059',JAMNAGAR INTCIT,19
'74639',BAHL  SINA     ,8
'59207',BVC OKHA PASS  ,64
'04801',JU JSMSPL      ,11
'04802',JSM JU SPL     ,11
'19115',BDTS BHUJ EXP  ,29
'12584',LJN DOUBLE DKR ,5
'12518',KOL GARIB RATH ,14
'12519',LTT KYQ AC EXP ,29
'19049',BDTS PATNA EXP ,16
'19048',BGP SURAT EXP  ,39
'12514',GHY SC EXPRESS ,31
'12515',GUWAHATI EXP   ,53
'12516',GHY TVC EXPRESS,53
'12517',GHY GARIB RATH ,14
'12510',GHY SBC EXPRESS,42
'12511',RAPTI SAGAR EXP,62
'12512',RAPTISAGAR EXP ,63
'12513',SC GHY EXP     ,32
'19050',PNBE BDTS EXP  ,15
'19051',SHRAMIK EXPRESS,19
'51434',PVR NZB PASS   ,52
'15662',KYQ RNC EXPRESS,27
'16523',KARWAR  EXP    ,29
'19053',ST MFP EXPRESS ,26
'16525',BANGALORE EXP  ,48
'16524',BANGALORE EXP  ,26
'16527',YPR CANNANORE E,20
'16526',KANYAKUMARI EXP,51
'16528',YESVANTPUR EXP ,20
'51433',NZB PVR PASS   ,52
'12631',NELLAI EXPRESS ,16
'12630',YPR S KRNTI EXP,11
'12633',KANYAKUMARI EXP,18
'12632',NELLAI EXPRESS ,16
'12635',VAIGAI EXP     ,12
'12634',KANYAKUMARI EXP,18
'12637',PANDIAN EXP    ,14
'12636',VAIGAI EXP     ,13
'12639',BRINDAVAN EXP  ,13
'12638',PANDIAN EXP    ,13
'22133',SUR YPR SUP EXP,14
'19057',UDN VARANASI EX,13
'22134',SOLAPUR EXP    ,13
'56701',MADURAI PASSR  ,49
'56700',PUNALUR PASS   ,46
'16183',UZHAVAN EXPRESS,18
'16182',SILAMBU EXPRESS,14
'16181',SILAMBU EXPRESS,13
'16180',MANNAI EXP     ,15
'16187',ERNAKULAM EXP  ,31
'16186',VELANKANNI EXP ,15
'12189',MAHAKAUSHAL EXP,30
'12188',JBP GARIB RATH ,15
'12187',MUMBAI GARIBRAT,15
'12186',REWANCHAL EXP  ,16
'12185',REWANCHAL EXP  ,16
'12184',PBH BPL EXPRESS,11
'12183',BPL PBH SUP EXP,11
'12182',DAYODAYA EXP   ,25
'12181',DAYODAYA EXPRES,23
'12180',LJN  INTERCITY ,13
'06065',MAS ERS EXP    ,16
'06064',TEN CHENNAI EXP,15
'06066',CHENNAI EXP    ,15
'12748',PALNADU EXP    ,15
'06063',TIRUNELVELI EXP,14
'29060',SURAT INTERCITY,18
'12747',PALNADU EXP    ,15
'12741',VSG PATNA EXP  ,21
'12740',VSKP GARIB RATH,12
'12742',PNBE VSG EXPRES,21
'19226',JAT BTI EXP    ,23
'19225',BTI JAT EXP    ,23
'19224',JAT ADI EXPRESS,58
'19223',ADI JAT EXPRESS,57
'19222',SOMNATH EXPRESS,16
'19221',SOMNATH EXPRESS,16
'15666',B G EXPRESS    ,10
'17321',UBL LTT EXP    ,12
'17322',LTT HUBLI EXP  ,12
'52993',MHOW AK FAST PA,33
'57549',AURANGABAD PSGR,59
'13346',BSB INTERCITY E,8
'13347',PALAMOU EXPRESS,33
'13345',SGRL INTERCITY ,9
'13348',PALAMOU EXP    ,33
'12298',ADI DURONTO EXP,5
'12293',ALD DURONTO EXP,6
'12292',YESVANTPUR EXP ,8
'12291',YPR CHENNAI EXP,8
'12290',NGP CSTM DURONT,5
'12297',PUNE DURONTO   ,2
'12296',SANGHA MITRA EX,36
'12295',SANGHAMITRA EXP,38
'12294',ALD LTT DURONTO,3
'17214',NSL NS EXP     ,22
'17210',SHESHADRI EXP  ,34
'17211',KONDAVEEDU EXP ,19
'17212',KONDAVEEDU EXP ,19
'17213',NS NSL EXP     ,22
'14008',SADHBHAWNA EXP ,35
'14009',PATALKOT EXP   ,22
'14001',DLI ATTARI EXP ,3
'14002',ATTARI DLI EXP ,3
'14003',MLDT NDLS EXPRE,24
'14004',NDLS MLDT EXP  ,24
'14005',LICHCHAVI EXP  ,41
'14006',LICHCHAVI EXP  ,41
'14007',SADBHAWNA EXP  ,34
'22940',BSP HAPA  SF EX,23
'22941',INBD JAT S F EX,16
